entity_type,entity_id,entity_name,subject,grade,year,n_tested,pct_proficient,pct_level1,pct_level2,pct_level3,pct_level4,n_level1,n_level2,n_level3,n_level4,pct_basis,status,counts_status
district,1101000,CORNING SCHOOL DISTRICT,ELA,ALL,2024,468.0,34.9,23.1,42.1,24.4,10.5,,,,,published_pct,,counts_not_published
district,1101000,CORNING SCHOOL DISTRICT,ELA,ALL,2025,471.0,31.9,22.1,46.1,25.5,6.4,,,,,published_pct,,counts_not_published
district,1101000,CORNING SCHOOL DISTRICT,ELA,ALL,2026,459.0,41.3943,16.5577,42.0479,31.3725,10.0218,76,193,144,46,counts,,
district,1101000,CORNING SCHOOL DISTRICT,ELA,03,2024,65.0,35.4,36.9,27.7,16.9,18.5,,,,,published_pct,,counts_not_published
district,1101000,CORNING SCHOOL DISTRICT,ELA,03,2025,61.0,26.3,31.1,42.6,19.7,6.6,,,,,published_pct,,counts_not_published
district,1101000,CORNING SCHOOL DISTRICT,ELA,03,2026,61.0,36.1,23.0,41.0,27.9,8.2,,,,,published_pct,,counts_suppressed
district,1101000,CORNING SCHOOL DISTRICT,ELA,04,2024,71.0,35.3,21.1,43.7,25.4,9.9,,,,,published_pct,,counts_not_published
district,1101000,CORNING SCHOOL DISTRICT,ELA,04,2025,65.0,29.3,24.6,46.2,23.1,6.2,,,,,published_pct,,counts_not_published
district,1101000,CORNING SCHOOL DISTRICT,ELA,04,2026,60.0,48.4,18.3,33.3,36.7,11.7,,,,,published_pct,,counts_suppressed
district,1101000,CORNING SCHOOL DISTRICT,ELA,05,2024,44.0,45.5,18.2,36.4,36.4,9.1,,,,,published_pct,,counts_not_published
district,1101000,CORNING SCHOOL DISTRICT,ELA,05,2025,66.0,39.4,18.2,42.4,28.8,10.6,,,,,published_pct,,counts_not_published
district,1101000,CORNING SCHOOL DISTRICT,ELA,05,2026,62.0,33.871,19.3548,46.7742,16.129,17.7419,12,29,10,11,counts,,
district,1101000,CORNING SCHOOL DISTRICT,ELA,06,2024,64.0,51.6,7.8,40.6,32.8,18.8,,,,,published_pct,,counts_not_published
district,1101000,CORNING SCHOOL DISTRICT,ELA,06,2025,44.0,38.6,13.6,47.7,31.8,6.8,,,,,published_pct,,counts_not_published
district,1101000,CORNING SCHOOL DISTRICT,ELA,06,2026,66.0,43.9,19.7,36.4,34.8,9.1,,,,,published_pct,,counts_suppressed
