entity_type,entity_id,entity_name,subject,grade,year,n_tested,pct_proficient,pct_level1,pct_level2,pct_level3,pct_level4,n_level1,n_level2,n_level3,n_level4,pct_basis,status,counts_status
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,ALL,2024,369.0,23.5,36.0,40.4,17.3,6.2,,,,,published_pct,,counts_not_published
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,ALL,2025,361.0,19.4,39.1,41.6,15.5,3.9,,,,,published_pct,,counts_not_published
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,ALL,2026,307.0,20.8469,33.8762,45.2769,15.6352,5.2117,104,139,48,16,counts,,
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,03,2024,47.0,17.0,51.1,31.9,14.9,2.1,,,,,published_pct,,counts_not_published
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,03,2025,43.0,9.3,55.8,34.9,7.0,2.3,,,,,published_pct,,counts_not_published
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,03,2026,37.0,27.0,40.5,32.4,21.6,5.4,,,,,published_pct,,counts_suppressed
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,04,2024,40.0,25.0,35.0,40.0,20.0,5.0,,,,,published_pct,,counts_not_published
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,04,2025,50.0,16.0,42.0,42.0,12.0,4.0,,,,,published_pct,,counts_not_published
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,04,2026,41.0,17.1,29.3,53.7,12.2,4.9,,,,,published_pct,,counts_suppressed
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,05,2024,56.0,14.2,41.1,44.6,7.1,7.1,,,,,published_pct,,counts_not_published
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,05,2025,44.0,13.7,43.2,43.2,11.4,2.3,,,,,published_pct,,counts_not_published
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,05,2026,43.0,9.4,34.9,55.8,4.7,4.7,,,,,published_pct,,counts_suppressed
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,06,2024,40.0,35.0,17.5,47.5,25.0,10.0,,,,,published_pct,,counts_not_published
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,06,2025,46.0,17.4,32.6,50.0,10.9,6.5,,,,,published_pct,,counts_not_published
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,06,2026,34.0,29.4,11.8,58.8,17.6,11.8,,,,,published_pct,,counts_suppressed
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,07,2024,49.0,24.5,38.8,36.7,24.5,0.0,,,,,published_pct,,counts_not_published
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,07,2025,37.0,13.5,40.5,45.9,13.5,0.0,,,,,published_pct,,counts_not_published
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,07,2026,46.0,21.8,41.3,37.0,19.6,2.2,,,,,published_pct,,counts_suppressed
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,08,2024,40.0,25.0,42.5,32.5,15.0,10.0,,,,,published_pct,,counts_not_published
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,08,2025,44.0,22.7,27.3,50.0,18.2,4.5,,,,,published_pct,,counts_not_published
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,08,2026,28.0,14.3,50.0,35.7,14.3,0.0,,,,,published_pct,,counts_suppressed
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,09,2024,56.0,23.2,28.6,48.2,16.1,7.1,,,,,published_pct,,counts_not_published
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,09,2025,41.0,19.5,39.0,41.5,17.1,2.4,,,,,published_pct,,counts_not_published
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,09,2026,38.0,23.7,26.3,50.0,18.4,5.3,,,,,published_pct,,counts_suppressed
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,10,2024,41.0,29.3,31.7,39.0,19.5,9.8,,,,,published_pct,,counts_not_published
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,10,2025,56.0,37.5,33.9,28.6,30.4,7.1,,,,,published_pct,,counts_not_published
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,ELA,10,2026,40.0,25.0,37.5,37.5,17.5,7.5,,,,,published_pct,,counts_suppressed
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,Reading,ALL,2024,371.0,24.8,36.7,38.5,18.3,6.5,,,,,published_pct,,counts_not_published
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,Reading,ALL,2025,362.0,23.0,35.4,41.7,18.0,5.0,,,,,published_pct,,counts_not_published
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,Reading,ALL,2026,307.0,22.4756,29.6417,47.8827,16.9381,5.5375,91,147,52,17,counts,,
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,Reading,03,2024,48.0,16.7,50.0,33.3,14.6,2.1,,,,,published_pct,,counts_not_published
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,Reading,03,2025,43.0,16.3,58.1,25.6,11.6,4.7,,,,,published_pct,,counts_not_published
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,Reading,03,2026,37.0,27.0,37.8,35.1,18.9,8.1,,,,,published_pct,,counts_suppressed
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,Reading,04,2024,40.0,30.0,32.5,37.5,25.0,5.0,,,,,published_pct,,counts_not_published
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,Reading,04,2025,50.0,24.0,38.0,38.0,18.0,6.0,,,,,published_pct,,counts_not_published
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,Reading,04,2026,41.0,17.0,26.8,56.1,14.6,2.4,,,,,published_pct,,counts_suppressed
district,2607000,MOUNTAIN PINE SCHOOL DISTRICT,Reading,05,2024,57.0,15.8,38.6,45.6,10.5,5.3,,,,,published_pct,,counts_not_published
