entity_type,entity_id,entity_name,subject,grade,year,n_tested,pct_proficient,pct_level1,pct_level2,pct_level3,pct_level4,n_level1,n_level2,n_level3,n_level4,pct_basis,status,counts_status
district,1605000,BUFFALO ISLAND CENTRAL SCHOOL DISTRICT,ELA,ALL,2024,426.0,37.3,16.0,46.7,27.7,9.6,,,,,published_pct,,counts_not_published
district,1605000,BUFFALO ISLAND CENTRAL SCHOOL DISTRICT,ELA,ALL,2025,407.0,41.0,20.9,38.1,29.7,11.3,,,,,published_pct,,counts_not_published
district,1605000,BUFFALO ISLAND CENTRAL SCHOOL DISTRICT,ELA,ALL,2026,402.0,47.0149,14.4279,38.5572,32.0896,14.9254,58,155,129,60,counts,,
district,1605000,BUFFALO ISLAND CENTRAL SCHOOL DISTRICT,ELA,03,2024,56.0,39.3,17.9,42.9,21.4,17.9,,,,,published_pct,,counts_not_published
district,1605000,BUFFALO ISLAND CENTRAL SCHOOL DISTRICT,ELA,03,2025,48.0,54.2,16.7,29.2,37.5,16.7,,,,,published_pct,,counts_not_published
district,1605000,BUFFALO ISLAND CENTRAL SCHOOL DISTRICT,ELA,03,2026,56.0,57.2,3.6,39.3,42.9,14.3,,,,,published_pct,,counts_suppressed
district,1605000,BUFFALO ISLAND CENTRAL SCHOOL DISTRICT,ELA,04,2024,48.0,45.9,12.5,41.7,31.3,14.6,,,,,published_pct,,counts_not_published
district,1605000,BUFFALO ISLAND CENTRAL SCHOOL DISTRICT,ELA,04,2025,54.0,42.6,27.8,29.6,29.6,13.0,,,,,published_pct,,counts_not_published
district,1605000,BUFFALO ISLAND CENTRAL SCHOOL DISTRICT,ELA,04,2026,48.0,39.6,20.8,39.6,20.8,18.8,,,,,published_pct,,counts_suppressed
district,1605000,BUFFALO ISLAND CENTRAL SCHOOL DISTRICT,ELA,05,2024,47.0,44.6,14.9,40.4,34.0,10.6,,,,,published_pct,,counts_not_published
district,1605000,BUFFALO ISLAND CENTRAL SCHOOL DISTRICT,ELA,05,2025,55.0,41.8,20.0,38.2,29.1,12.7,,,,,published_pct,,counts_not_published
