entity_type,entity_id,entity_name,subject,grade,year,n_tested,pct_proficient,pct_level1,pct_level2,pct_level3,pct_level4,n_level1,n_level2,n_level3,n_level4,pct_basis,status,counts_status
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,ALL,2024,434.0,34.6,17.1,48.4,25.6,9.0,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,ALL,2025,428.0,41.6,18.9,39.5,32.5,9.1,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,ALL,2026,403.0,42.4318,14.1439,43.4243,31.5136,10.9181,57,175,127,44,counts,,
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,03,2024,67.0,34.4,23.9,41.8,29.9,4.5,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,03,2025,58.0,44.8,22.4,32.8,34.5,10.3,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,03,2026,34.0,47.0,5.9,47.1,29.4,17.6,,,,,published_pct,,counts_suppressed
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,04,2024,42.0,33.3,7.1,59.5,21.4,11.9,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,04,2025,69.0,39.1,24.6,36.2,31.9,7.2,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,04,2026,57.0,35.1,26.3,38.6,22.8,12.3,,,,,published_pct,,counts_suppressed
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,05,2024,62.0,38.7,16.1,45.2,27.4,11.3,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,05,2025,44.0,47.7,18.2,34.1,47.7,0.0,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,05,2026,67.0,44.7,13.4,41.8,34.3,10.4,,,,,published_pct,,counts_suppressed
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,06,2024,55.0,30.9,16.4,52.7,21.8,9.1,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,06,2025,54.0,44.5,9.3,46.3,31.5,13.0,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,06,2026,45.0,51.1,11.1,37.8,33.3,17.8,,,,,published_pct,,counts_suppressed
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,07,2024,56.0,37.5,21.4,41.1,33.9,3.6,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,07,2025,55.0,25.4,23.6,50.9,12.7,12.7,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,07,2026,49.0,42.9,14.3,42.9,34.7,8.2,,,,,published_pct,,counts_suppressed
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,08,2024,51.0,31.3,19.6,49.0,23.5,7.8,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,08,2025,49.0,36.7,20.4,42.9,36.7,0.0,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,08,2026,54.0,31.5,14.8,53.7,29.6,1.9,,,,,published_pct,,counts_suppressed
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,09,2024,57.0,43.9,8.8,47.4,28.1,15.8,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,09,2025,46.0,43.5,10.9,45.7,32.6,10.9,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,09,2026,50.0,50.0,10.0,40.0,40.0,10.0,,,,,published_pct,,counts_suppressed
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,10,2024,44.0,22.7,20.5,56.8,13.6,9.1,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,10,2025,53.0,52.8,18.9,28.3,35.8,17.0,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,ELA,10,2026,47.0,40.5,12.8,46.8,27.7,12.8,,,,,published_pct,,counts_suppressed
district,7310000,ROSE BUD SCHOOL DISTRICT,Reading,ALL,2024,434.0,37.0,21.9,41.0,27.6,9.4,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,Reading,ALL,2025,428.0,39.3,20.3,40.4,29.0,10.3,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,Reading,ALL,2026,403.0,40.9429,16.3772,42.6799,26.5509,14.3921,66,172,107,58,counts,,
district,7310000,ROSE BUD SCHOOL DISTRICT,Reading,03,2024,67.0,37.3,31.3,31.3,31.3,6.0,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,Reading,03,2025,58.0,38.0,20.7,41.4,25.9,12.1,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,Reading,03,2026,34.0,38.2,5.9,55.9,17.6,20.6,,,,,published_pct,,counts_suppressed
district,7310000,ROSE BUD SCHOOL DISTRICT,Reading,04,2024,42.0,42.9,11.9,45.2,31.0,11.9,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,Reading,04,2025,69.0,39.1,26.1,34.8,30.4,8.7,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,Reading,04,2026,57.0,31.6,29.8,38.6,15.8,15.8,,,,,published_pct,,counts_suppressed
district,7310000,ROSE BUD SCHOOL DISTRICT,Reading,05,2024,62.0,43.6,19.4,37.1,33.9,9.7,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,Reading,05,2025,44.0,36.3,20.5,43.2,29.5,6.8,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,Reading,05,2026,67.0,44.7,13.4,41.8,32.8,11.9,,,,,published_pct,,counts_suppressed
district,7310000,ROSE BUD SCHOOL DISTRICT,Reading,06,2024,55.0,32.7,18.2,49.1,23.6,9.1,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,Reading,06,2025,54.0,44.5,16.7,38.9,35.2,9.3,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,Reading,06,2026,45.0,48.9,13.3,37.8,20.0,28.9,,,,,published_pct,,counts_suppressed
district,7310000,ROSE BUD SCHOOL DISTRICT,Reading,07,2024,56.0,37.5,23.2,39.3,32.1,5.4,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,Reading,07,2025,55.0,29.1,25.5,45.5,16.4,12.7,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,Reading,07,2026,49.0,36.7,20.4,42.9,24.5,12.2,,,,,published_pct,,counts_suppressed
district,7310000,ROSE BUD SCHOOL DISTRICT,Reading,08,2024,51.0,33.3,21.6,45.1,25.5,7.8,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,Reading,08,2025,49.0,32.6,18.4,49.0,30.6,2.0,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,Reading,08,2026,54.0,37.0,16.7,46.3,29.6,7.4,,,,,published_pct,,counts_suppressed
district,7310000,ROSE BUD SCHOOL DISTRICT,Reading,09,2024,57.0,42.1,21.1,36.8,24.6,17.5,,,,,published_pct,,counts_not_published
district,7310000,ROSE BUD SCHOOL DISTRICT,Reading,09,2025,46.0,43.5,15.2,41.3,32.6,10.9,,,,,published_pct,,counts_not_published
