entity_type,entity_id,entity_name,subject,grade,year,n_tested,pct_proficient,pct_level1,pct_level2,pct_level3,pct_level4,n_level1,n_level2,n_level3,n_level4,pct_basis,status,counts_status
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,ALL,2024,1213.0,48.9,11.5,39.7,33.6,15.3,,,,,published_pct,,counts_not_published
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,ALL,2025,1296.0,47.6,13.8,38.6,30.2,17.4,,,,,published_pct,,counts_not_published
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,ALL,2026,1265.0,52.7273,9.8814,37.3913,32.0949,20.6324,125,473,406,261,counts,,
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,03,2024,170.0,64.7,3.5,31.8,36.5,28.2,,,,,published_pct,,counts_not_published
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,03,2025,172.0,52.9,14.0,33.1,26.7,26.2,,,,,published_pct,,counts_not_published
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,03,2026,173.0,60.1156,7.5145,32.3699,27.7457,32.3699,13,56,48,56,counts,,
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,04,2024,172.0,47.1,11.6,41.3,29.1,18.0,,,,,published_pct,,counts_not_published
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,04,2025,188.0,65.9,10.6,23.4,38.8,27.1,,,,,published_pct,,counts_not_published
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,04,2026,182.0,52.7473,8.2418,39.011,29.1209,23.6264,15,71,53,43,counts,,
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,05,2024,175.0,43.5,12.6,44.0,30.9,12.6,,,,,published_pct,,counts_not_published
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,05,2025,179.0,41.3,14.0,44.7,25.7,15.6,,,,,published_pct,,counts_not_published
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,05,2026,186.0,57.5269,9.1398,33.3333,28.4946,29.0323,17,62,53,54,counts,,
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,06,2024,174.0,56.9,9.8,33.3,37.9,19.0,,,,,published_pct,,counts_not_published
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,06,2025,196.0,45.9,14.8,39.3,33.7,12.2,,,,,published_pct,,counts_not_published
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,06,2026,173.0,56.6474,6.3584,36.9942,38.7283,17.9191,11,64,67,31,counts,,
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,07,2024,141.0,47.5,11.3,41.1,36.9,10.6,,,,,published_pct,,counts_not_published
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,07,2025,171.0,46.2,11.1,42.7,28.1,18.1,,,,,published_pct,,counts_not_published
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,07,2026,177.0,44.6328,14.1243,41.2429,33.3333,11.2994,25,73,59,20,counts,,
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,08,2024,140.0,34.2,15.7,50.0,27.1,7.1,,,,,published_pct,,counts_not_published
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,08,2025,144.0,35.4,14.6,50.0,22.9,12.5,,,,,published_pct,,counts_not_published
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,08,2026,148.0,48.6486,12.1622,39.1892,33.1081,15.5405,18,58,49,23,counts,,
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,09,2024,138.0,43.5,15.2,41.3,32.6,10.9,,,,,published_pct,,counts_not_published
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,09,2025,118.0,41.5,16.1,42.4,32.2,9.3,,,,,published_pct,,counts_not_published
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,09,2026,127.0,44.0945,12.5984,43.3071,27.5591,16.5354,16,55,35,21,counts,,
district,6040700,ACADEMICS PLUS PUBLIC CHARTER SCHOOLS,ELA,10,2024,103.0,50.5,14.6,35.0,39.8,10.7,,,,,published_pct,,counts_not_published
