entity_type,entity_id,entity_name,subject,grade,year,n_tested,pct_proficient,pct_level1,pct_level2,pct_level3,pct_level4,n_level1,n_level2,n_level3,n_level4,pct_basis,status,counts_status
district,4712000,MANILA SCHOOL DISTRICT,ELA,ALL,2024,623.0,28.7,23.8,47.5,20.4,8.3,,,,,published_pct,,counts_not_published
district,4712000,MANILA SCHOOL DISTRICT,ELA,ALL,2025,588.0,37.1,19.7,43.2,27.4,9.7,,,,,published_pct,,counts_not_published
district,4712000,MANILA SCHOOL DISTRICT,ELA,ALL,2026,575.0,43.6522,13.2174,43.1304,29.7391,13.913,76,248,171,80,counts,,
district,4712000,MANILA SCHOOL DISTRICT,ELA,03,2024,83.0,37.4,16.9,45.8,22.9,14.5,,,,,published_pct,,counts_not_published
district,4712000,MANILA SCHOOL DISTRICT,ELA,03,2025,69.0,43.4,24.6,31.9,30.4,13.0,,,,,published_pct,,counts_not_published
district,4712000,MANILA SCHOOL DISTRICT,ELA,03,2026,61.0,54.1,9.8,36.1,29.5,24.6,,,,,published_pct,,counts_suppressed
district,4712000,MANILA SCHOOL DISTRICT,ELA,04,2024,71.0,25.3,26.8,47.9,18.3,7.0,,,,,published_pct,,counts_not_published
district,4712000,MANILA SCHOOL DISTRICT,ELA,04,2025,74.0,54.1,12.2,33.8,36.5,17.6,,,,,published_pct,,counts_not_published
district,4712000,MANILA SCHOOL DISTRICT,ELA,04,2026,65.0,46.2,15.4,38.5,35.4,10.8,,,,,published_pct,,counts_suppressed
district,4712000,MANILA SCHOOL DISTRICT,ELA,05,2024,76.0,51.3,9.2,39.5,32.9,18.4,,,,,published_pct,,counts_not_published
district,4712000,MANILA SCHOOL DISTRICT,ELA,05,2025,67.0,47.7,11.9,40.3,37.3,10.4,,,,,published_pct,,counts_not_published
district,4712000,MANILA SCHOOL DISTRICT,ELA,05,2026,82.0,52.5,7.3,40.2,29.3,23.2,,,,,published_pct,,counts_suppressed
district,4712000,MANILA SCHOOL DISTRICT,ELA,06,2024,70.0,25.8,27.1,47.1,22.9,2.9,,,,,published_pct,,counts_not_published
district,4712000,MANILA SCHOOL DISTRICT,ELA,06,2025,78.0,51.2,7.7,41.0,33.3,17.9,,,,,published_pct,,counts_not_published
district,4712000,MANILA SCHOOL DISTRICT,ELA,06,2026,71.0,39.4,25.4,35.2,35.2,4.2,,,,,published_pct,,counts_suppressed
district,4712000,MANILA SCHOOL DISTRICT,ELA,07,2024,88.0,20.5,26.1,53.4,14.8,5.7,,,,,published_pct,,counts_not_published
district,4712000,MANILA SCHOOL DISTRICT,ELA,07,2025,71.0,25.3,31.0,43.7,22.5,2.8,,,,,published_pct,,counts_not_published
district,4712000,MANILA SCHOOL DISTRICT,ELA,07,2026,78.0,51.3,5.1,43.6,29.5,21.8,,,,,published_pct,,counts_suppressed
