entity_type,entity_id,entity_name,subject,grade,year,n_tested,pct_proficient,pct_level1,pct_level2,pct_level3,pct_level4,n_level1,n_level2,n_level3,n_level4,pct_basis,status,counts_status
district,1703000,MOUNTAINBURG SCHOOL DISTRICT,ELA,ALL,2024,364.0,30.2,26.6,43.1,20.9,9.3,,,,,published_pct,,counts_not_published
district,1703000,MOUNTAINBURG SCHOOL DISTRICT,ELA,ALL,2025,368.0,28.8,32.3,38.9,20.1,8.7,,,,,published_pct,,counts_not_published
district,1703000,MOUNTAINBURG SCHOOL DISTRICT,ELA,ALL,2026,357.0,34.7339,22.409,42.8571,23.8095,10.9244,80,153,85,39,counts,,
district,1703000,MOUNTAINBURG SCHOOL DISTRICT,ELA,03,2024,52.0,44.2,17.3,38.5,26.9,17.3,,,,,published_pct,,counts_not_published
district,1703000,MOUNTAINBURG SCHOOL DISTRICT,ELA,03,2025,52.0,38.5,34.6,26.9,21.2,17.3,,,,,published_pct,,counts_not_published
district,1703000,MOUNTAINBURG SCHOOL DISTRICT,ELA,03,2026,38.0,34.3,23.7,42.1,13.2,21.1,,,,,published_pct,,counts_suppressed
district,1703000,MOUNTAINBURG SCHOOL DISTRICT,ELA,04,2024,41.0,19.5,34.1,46.3,17.1,2.4,,,,,published_pct,,counts_not_published
district,1703000,MOUNTAINBURG SCHOOL DISTRICT,ELA,04,2025,55.0,25.4,30.9,43.6,14.5,10.9,,,,,published_pct,,counts_not_published
district,1703000,MOUNTAINBURG SCHOOL DISTRICT,ELA,04,2026,51.0,35.3,19.6,45.1,21.6,13.7,,,,,published_pct,,counts_suppressed
district,1703000,MOUNTAINBURG SCHOOL DISTRICT,ELA,05,2024,38.0,26.4,28.9,44.7,13.2,13.2,,,,,published_pct,,counts_not_published
district,1703000,MOUNTAINBURG SCHOOL DISTRICT,ELA,05,2025,44.0,9.1,38.6,52.3,9.1,0.0,,,,,published_pct,,counts_not_published
district,1703000,MOUNTAINBURG SCHOOL DISTRICT,ELA,05,2026,51.0,45.1,9.8,45.1,35.3,9.8,,,,,published_pct,,counts_suppressed
district,1703000,MOUNTAINBURG SCHOOL DISTRICT,ELA,06,2024,44.0,20.4,36.4,43.2,13.6,6.8,,,,,published_pct,,counts_not_published
district,1703000,MOUNTAINBURG SCHOOL DISTRICT,ELA,06,2025,36.0,33.3,30.6,36.1,22.2,11.1,,,,,published_pct,,counts_not_published
district,1703000,MOUNTAINBURG SCHOOL DISTRICT,ELA,06,2026,39.0,17.9,30.8,51.3,17.9,0.0,,,,,published_pct,,counts_suppressed
district,1703000,MOUNTAINBURG SCHOOL DISTRICT,ELA,07,2024,48.0,45.8,12.5,41.7,37.5,8.3,,,,,published_pct,,counts_not_published
district,1703000,MOUNTAINBURG SCHOOL DISTRICT,ELA,07,2025,44.0,18.2,45.5,36.4,11.4,6.8,,,,,published_pct,,counts_not_published
district,1703000,MOUNTAINBURG SCHOOL DISTRICT,ELA,07,2026,33.0,42.4,18.2,39.4,30.3,12.1,,,,,published_pct,,counts_suppressed
