entity_type,entity_id,entity_name,subject,grade,year,n_tested,pct_proficient,pct_level1,pct_level2,pct_level3,pct_level4,n_level1,n_level2,n_level3,n_level4,pct_basis,status,counts_status
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,ALL,2024,223.0,21.1,33.2,45.7,15.7,5.4,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,ALL,2025,228.0,13.2,39.5,47.4,11.0,2.2,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,ALL,2026,208.0,24.5,33.2,42.3,20.2,4.3,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,03,2024,31.0,38.7,22.6,38.7,25.8,12.9,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,03,2025,31.0,16.1,38.7,45.2,16.1,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,03,2026,26.0,30.8,26.9,42.3,23.1,7.7,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,04,2024,33.0,15.2,30.3,54.5,15.2,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,04,2025,29.0,31.0,34.5,34.5,20.7,10.3,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,04,2026,28.0,42.8,25.0,32.1,35.7,7.1,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,05,2024,29.0,24.1,34.5,41.4,17.2,6.9,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,05,2025,35.0,11.4,42.9,45.7,11.4,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,05,2026,29.0,20.6,37.9,41.4,17.2,3.4,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,06,2024,17.0,17.6,23.5,58.8,0.0,17.6,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,06,2025,25.0,8.0,32.0,60.0,4.0,4.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,06,2026,29.0,34.4,24.1,41.4,31.0,3.4,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,07,2024,28.0,25.0,42.9,32.1,17.9,7.1,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,07,2025,22.0,9.0,45.5,45.5,4.5,4.5,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,07,2026,20.0,5.0,30.0,65.0,5.0,0.0,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,08,2024,34.0,8.8,41.2,50.0,8.8,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,08,2025,23.0,17.4,47.8,34.8,17.4,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,08,2026,17.0,17.7,35.3,47.1,11.8,5.9,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,09,2024,28.0,21.4,42.9,35.7,21.4,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,09,2025,40.0,7.5,32.5,60.0,7.5,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,09,2026,24.0,25.0,45.8,29.2,20.8,4.2,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,10,2024,23.0,17.3,21.7,60.9,13.0,4.3,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,10,2025,23.0,4.3,47.8,47.8,4.3,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,ELA,10,2026,35.0,14.3,40.0,45.7,11.4,2.9,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,ALL,2024,223.0,18.4,34.5,47.1,11.2,7.2,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,ALL,2025,228.0,14.4,46.9,38.6,10.5,3.9,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,ALL,2026,208.0,29.8077,31.7308,38.4615,19.2308,10.5769,66,80,40,22,counts,,
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,03,2024,31.0,35.5,22.6,41.9,16.1,19.4,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,03,2025,31.0,19.4,45.2,35.5,19.4,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,03,2026,26.0,34.6,34.6,30.8,19.2,15.4,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,04,2024,33.0,12.1,27.3,60.6,12.1,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,04,2025,29.0,27.5,41.4,31.0,17.2,10.3,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,04,2026,28.0,50.0,21.4,28.6,35.7,14.3,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,05,2024,29.0,20.7,34.5,44.8,13.8,6.9,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,05,2025,35.0,11.5,45.7,42.9,8.6,2.9,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,05,2026,29.0,27.6,34.5,37.9,20.7,6.9,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,06,2024,17.0,17.6,29.4,52.9,0.0,17.6,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,06,2025,25.0,12.0,40.0,48.0,8.0,4.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,06,2026,29.0,34.5,27.6,37.9,20.7,13.8,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,07,2024,28.0,25.0,42.9,32.1,14.3,10.7,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,07,2025,22.0,9.0,59.1,31.8,4.5,4.5,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,07,2026,20.0,5.0,35.0,60.0,5.0,0.0,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,08,2024,34.0,8.8,35.3,55.9,8.8,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,08,2025,23.0,17.3,52.2,30.4,13.0,4.3,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,08,2026,17.0,35.3,23.5,41.2,23.5,11.8,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,09,2024,28.0,10.7,46.4,42.9,7.1,3.6,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,09,2025,40.0,7.5,47.5,45.0,5.0,2.5,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,09,2026,24.0,33.3,41.7,25.0,20.8,12.5,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,10,2024,23.0,17.3,39.1,43.5,13.0,4.3,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,10,2025,23.0,13.0,47.8,39.1,8.7,4.3,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Reading,10,2026,35.0,17.2,34.3,48.6,8.6,8.6,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,Math,ALL,2024,172.0,19.8,39.5,40.7,15.1,4.7,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Math,ALL,2025,161.0,16.7,49.7,33.5,16.1,0.6,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Math,ALL,2026,148.0,26.3,36.5,37.2,21.6,4.7,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,Math,03,2024,31.0,19.4,35.5,45.2,19.4,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Math,03,2025,31.0,16.1,38.7,45.2,16.1,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Math,03,2026,26.0,30.7,19.2,50.0,26.9,3.8,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,Math,04,2024,33.0,12.1,39.4,48.5,12.1,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Math,04,2025,29.0,34.5,31.0,34.5,34.5,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Math,04,2026,28.0,32.1,21.4,46.4,21.4,10.7,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,Math,05,2024,29.0,34.4,27.6,37.9,31.0,3.4,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Math,05,2025,35.0,8.6,71.4,20.0,8.6,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Math,05,2026,29.0,37.9,27.6,34.5,31.0,6.9,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,Math,06,2024,17.0,41.1,17.6,41.2,17.6,23.5,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Math,06,2025,25.0,16.0,28.0,56.0,12.0,4.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Math,06,2026,29.0,24.1,44.8,31.0,24.1,0.0,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,Math,07,2024,28.0,17.8,53.6,28.6,10.7,7.1,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Math,07,2025,22.0,18.2,68.2,13.6,18.2,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Math,07,2026,20.0,10.0,70.0,20.0,10.0,0.0,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,Math,08,2024,34.0,5.8,52.9,41.2,2.9,2.9,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Math,08,2025,19.0,5.3,63.2,31.6,5.3,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Math,08,2026,16.0,12.6,50.0,37.5,6.3,6.3,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,Science,ALL,2024,172.0,15.1,51.7,33.1,13.4,1.7,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Science,ALL,2025,165.0,9.7,50.9,39.4,7.9,1.8,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Science,ALL,2026,149.0,22.1,34.2,43.6,20.1,2.0,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,Science,03,2024,31.0,25.8,38.7,35.5,22.6,3.2,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Science,03,2025,31.0,12.9,38.7,48.4,12.9,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Science,03,2026,26.0,26.9,38.5,34.6,23.1,3.8,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,Science,04,2024,33.0,9.1,51.5,39.4,9.1,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Science,04,2025,29.0,13.8,20.7,65.5,13.8,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Science,04,2026,28.0,21.4,21.4,57.1,21.4,0.0,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,Science,05,2024,29.0,13.8,48.3,37.9,13.8,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Science,05,2025,35.0,11.5,71.4,17.1,8.6,2.9,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Science,05,2026,29.0,17.2,55.2,27.6,13.8,3.4,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,Science,06,2024,17.0,11.8,47.1,41.2,11.8,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Science,06,2025,25.0,4.0,56.0,40.0,4.0,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Science,06,2026,29.0,31.0,31.0,37.9,27.6,3.4,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,Science,07,2024,28.0,17.8,53.6,28.6,10.7,7.1,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Science,07,2025,22.0,4.5,63.6,31.8,4.5,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Science,07,2026,20.0,10.0,30.0,60.0,10.0,0.0,,,,,published_pct,,counts_suppressed
district,4801000,BRINKLEY SCHOOL DISTRICT,Science,08,2024,34.0,11.8,67.6,20.6,11.8,0.0,,,,,published_pct,,counts_not_published
district,4801000,BRINKLEY SCHOOL DISTRICT,Science,08,2025,23.0,8.7,56.5,34.8,0.0,8.7,,,,,published_pct,,counts_not_published
