entity_type,entity_id,entity_name,subject,grade,year,n_tested,pct_proficient,pct_level1,pct_level2,pct_level3,pct_level4,n_level1,n_level2,n_level3,n_level4,pct_basis,status,counts_status
district,1905000,WYNNE SCHOOL DISTRICT,ELA,ALL,2024,1412.0,29.6,26.1,44.2,21.7,7.9,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,ELA,ALL,2025,1341.0,33.4,25.3,41.3,23.2,10.2,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,ELA,ALL,2026,1323.0,38.4732,20.1058,41.421,26.5306,11.9426,266,548,351,158,counts,,
district,1905000,WYNNE SCHOOL DISTRICT,ELA,03,2024,164.0,43.9,18.9,37.2,28.7,15.2,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,ELA,03,2025,168.0,37.5,26.2,36.3,23.2,14.3,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,ELA,03,2026,175.0,52.0,16.0,32.0,30.8571,21.1429,28,56,54,37,counts,,
district,1905000,WYNNE SCHOOL DISTRICT,ELA,04,2024,163.0,38.0,24.5,37.4,28.2,9.8,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,ELA,04,2025,157.0,36.9,24.2,38.9,26.1,10.8,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,ELA,04,2026,170.0,34.7059,19.4118,45.8824,20.5882,14.1176,33,78,35,24,counts,,
district,1905000,WYNNE SCHOOL DISTRICT,ELA,05,2024,183.0,39.3,19.1,41.5,30.6,8.7,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,ELA,05,2025,155.0,43.3,20.0,36.8,31.0,12.3,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,ELA,05,2026,153.0,34.6405,24.183,41.1765,24.8366,9.8039,37,63,38,15,counts,,
district,1905000,WYNNE SCHOOL DISTRICT,ELA,06,2024,174.0,21.2,37.9,40.8,17.8,3.4,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,ELA,06,2025,175.0,33.7,22.9,43.4,24.0,9.7,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,ELA,06,2026,161.0,41.6149,14.9068,43.4783,27.9503,13.6646,24,70,45,22,counts,,
district,1905000,WYNNE SCHOOL DISTRICT,ELA,07,2024,194.0,22.2,29.4,48.5,16.5,5.7,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,ELA,07,2025,170.0,34.1,32.9,32.9,24.1,10.0,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,ELA,07,2026,169.0,37.2781,17.1598,45.5621,26.0355,11.2426,29,77,44,19,counts,,
district,1905000,WYNNE SCHOOL DISTRICT,ELA,08,2024,172.0,28.4,26.7,44.8,20.3,8.1,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,ELA,08,2025,190.0,32.1,21.1,46.8,24.2,7.9,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,ELA,08,2026,160.0,32.5,26.875,40.625,23.75,8.75,43,65,38,14,counts,,
district,1905000,WYNNE SCHOOL DISTRICT,ELA,09,2024,178.0,25.8,24.7,49.4,17.4,8.4,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,ELA,09,2025,164.0,24.4,29.9,45.7,17.7,6.7,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,ELA,09,2026,174.0,40.2299,20.6897,39.0805,29.8851,10.3448,36,68,52,18,counts,,
district,1905000,WYNNE SCHOOL DISTRICT,ELA,10,2024,184.0,20.7,27.2,52.2,15.8,4.9,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,ELA,10,2025,162.0,25.9,25.3,48.8,15.4,10.5,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,ELA,10,2026,161.0,33.6,22.4,44.1,28.0,5.6,,,,,published_pct,,counts_suppressed
district,1905000,WYNNE SCHOOL DISTRICT,Reading,ALL,2024,1417.0,29.4,30.1,40.5,21.0,8.4,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,Reading,ALL,2025,1341.0,33.4,27.4,39.1,23.3,10.1,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,Reading,ALL,2026,1324.0,39.8036,20.9215,39.2749,24.8489,14.9547,277,520,329,198,counts,,
district,1905000,WYNNE SCHOOL DISTRICT,Reading,03,2024,164.0,41.4,19.5,39.0,27.4,14.0,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,Reading,03,2025,168.0,36.9,25.0,38.1,22.0,14.9,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,Reading,03,2026,175.0,49.1429,16.0,34.8571,24.5714,24.5714,28,61,43,43,counts,,
district,1905000,WYNNE SCHOOL DISTRICT,Reading,04,2024,163.0,37.4,27.0,35.6,28.2,9.2,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,Reading,04,2025,157.0,36.9,23.6,39.5,24.8,12.1,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,Reading,04,2026,170.0,36.4706,21.1765,42.3529,18.8235,17.6471,36,72,32,30,counts,,
district,1905000,WYNNE SCHOOL DISTRICT,Reading,05,2024,183.0,39.9,20.8,39.3,28.4,11.5,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,Reading,05,2025,155.0,41.3,21.9,36.8,31.0,10.3,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,Reading,05,2026,153.0,37.9085,24.183,37.9085,26.1438,11.7647,37,58,40,18,counts,,
district,1905000,WYNNE SCHOOL DISTRICT,Reading,06,2024,177.0,20.9,44.1,35.0,16.9,4.0,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,Reading,06,2025,175.0,34.3,25.1,40.6,24.6,9.7,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,Reading,06,2026,161.0,45.9627,18.6335,35.4037,30.4348,15.528,30,57,49,25,counts,,
district,1905000,WYNNE SCHOOL DISTRICT,Reading,07,2024,194.0,23.7,30.9,45.4,17.5,6.2,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,Reading,07,2025,170.0,33.5,36.5,30.0,22.9,10.6,,,,,published_pct,,counts_not_published
district,1905000,WYNNE SCHOOL DISTRICT,Reading,07,2026,169.0,41.4201,20.7101,37.8698,30.1775,11.2426,35,64,51,19,counts,,
