entity_type,entity_id,entity_name,subject,grade,year,n_tested,pct_proficient,pct_level1,pct_level2,pct_level3,pct_level4,n_level1,n_level2,n_level3,n_level4,pct_basis,status,counts_status
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,ALL,2024,376.0,36.7,17.0,46.3,28.2,8.5,,,,,published_pct,,counts_not_published
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,ALL,2025,385.0,35.6,16.9,47.5,28.6,7.0,,,,,published_pct,,counts_not_published
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,ALL,2026,406.0,41.133,13.7931,45.0739,29.3103,11.8227,56,183,119,48,counts,,
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,03,2024,47.0,36.1,19.1,44.7,17.0,19.1,,,,,published_pct,,counts_not_published
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,03,2025,56.0,35.7,25.0,39.3,25.0,10.7,,,,,published_pct,,counts_not_published
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,03,2026,54.0,42.6,9.3,48.1,27.8,14.8,,,,,published_pct,,counts_suppressed
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,04,2024,45.0,35.5,22.2,42.2,31.1,4.4,,,,,published_pct,,counts_not_published
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,04,2025,47.0,34.1,12.8,53.2,21.3,12.8,,,,,published_pct,,counts_not_published
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,04,2026,58.0,48.3,13.8,37.9,29.3,19.0,,,,,published_pct,,counts_suppressed
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,05,2024,54.0,37.1,16.7,46.3,27.8,9.3,,,,,published_pct,,counts_not_published
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,05,2025,46.0,37.0,19.6,43.5,26.1,10.9,,,,,published_pct,,counts_not_published
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,05,2026,50.0,62.0,8.0,30.0,40.0,22.0,,,,,published_pct,,counts_suppressed
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,06,2024,55.0,52.7,12.7,34.5,40.0,12.7,,,,,published_pct,,counts_not_published
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,06,2025,54.0,46.3,13.0,40.7,37.0,9.3,,,,,published_pct,,counts_not_published
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,06,2026,52.0,50.0,17.3,32.7,36.5,13.5,,,,,published_pct,,counts_suppressed
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,07,2024,38.0,34.2,15.8,50.0,31.6,2.6,,,,,published_pct,,counts_not_published
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,07,2025,55.0,36.4,16.4,47.3,36.4,0.0,,,,,published_pct,,counts_not_published
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,07,2026,55.0,27.2,16.4,56.4,23.6,3.6,,,,,published_pct,,counts_suppressed
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,08,2024,48.0,27.1,22.9,50.0,22.9,4.2,,,,,published_pct,,counts_not_published
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,08,2025,39.0,35.9,7.7,56.4,33.3,2.6,,,,,published_pct,,counts_not_published
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,08,2026,56.0,32.2,16.1,51.8,28.6,3.6,,,,,published_pct,,counts_suppressed
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,09,2024,52.0,32.7,11.5,55.8,25.0,7.7,,,,,published_pct,,counts_not_published
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,09,2025,46.0,28.2,21.7,50.0,23.9,4.3,,,,,published_pct,,counts_not_published
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,09,2026,39.0,38.5,10.3,51.3,30.8,7.7,,,,,published_pct,,counts_suppressed
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,10,2024,37.0,35.1,16.2,48.6,29.7,5.4,,,,,published_pct,,counts_not_published
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,10,2025,42.0,28.6,16.7,54.8,23.8,4.8,,,,,published_pct,,counts_not_published
district,2906000,SPRING HILL SCHOOL DISTRICT,ELA,10,2026,42.0,26.2,19.0,54.8,16.7,9.5,,,,,published_pct,,counts_suppressed
district,2906000,SPRING HILL SCHOOL DISTRICT,Reading,ALL,2024,376.0,36.5,19.7,43.9,26.1,10.4,,,,,published_pct,,counts_not_published
district,2906000,SPRING HILL SCHOOL DISTRICT,Reading,ALL,2025,385.0,37.1,20.0,42.9,27.0,10.1,,,,,published_pct,,counts_not_published
district,2906000,SPRING HILL SCHOOL DISTRICT,Reading,ALL,2026,406.0,42.8571,14.2857,42.8571,27.8325,15.0246,58,174,113,61,counts,,
district,2906000,SPRING HILL SCHOOL DISTRICT,Reading,03,2024,47.0,34.0,21.3,44.7,14.9,19.1,,,,,published_pct,,counts_not_published
district,2906000,SPRING HILL SCHOOL DISTRICT,Reading,03,2025,56.0,32.1,30.4,37.5,21.4,10.7,,,,,published_pct,,counts_not_published
district,2906000,SPRING HILL SCHOOL DISTRICT,Reading,03,2026,54.0,44.4,11.1,44.4,25.9,18.5,,,,,published_pct,,counts_suppressed
district,2906000,SPRING HILL SCHOOL DISTRICT,Reading,04,2024,45.0,37.8,22.2,40.0,31.1,6.7,,,,,published_pct,,counts_not_published
district,2906000,SPRING HILL SCHOOL DISTRICT,Reading,04,2025,47.0,40.4,17.0,42.6,25.5,14.9,,,,,published_pct,,counts_not_published
district,2906000,SPRING HILL SCHOOL DISTRICT,Reading,04,2026,58.0,48.3,15.5,36.2,25.9,22.4,,,,,published_pct,,counts_suppressed
district,2906000,SPRING HILL SCHOOL DISTRICT,Reading,05,2024,54.0,37.0,16.7,46.3,29.6,7.4,,,,,published_pct,,counts_not_published
