entity_type,entity_id,entity_name,subject,grade,year,n_tested,pct_proficient,pct_level1,pct_level2,pct_level3,pct_level4,n_level1,n_level2,n_level3,n_level4,pct_basis,status,counts_status
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,ALL,2024,1935.0,29.3,31.2,39.5,21.3,8.0,,,,,published_pct,,counts_not_published
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,ALL,2025,1895.0,31.5,29.6,38.9,22.3,9.2,,,,,published_pct,,counts_not_published
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,ALL,2026,1730.0,37.3988,25.9538,36.6474,26.1272,11.2717,449,634,452,195,counts,,
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,03,2024,222.0,32.9,32.0,35.1,23.4,9.5,,,,,published_pct,,counts_not_published
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,03,2025,253.0,27.7,39.5,32.8,17.8,9.9,,,,,published_pct,,counts_not_published
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,03,2026,203.0,32.5123,30.0493,37.4384,19.7044,12.8079,61,76,40,26,counts,,
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,04,2024,249.0,38.1,29.7,32.1,27.3,10.8,,,,,published_pct,,counts_not_published
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,04,2025,210.0,40.4,29.0,30.5,27.1,13.3,,,,,published_pct,,counts_not_published
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,04,2026,231.0,42.8571,24.6753,32.4675,26.8398,16.0173,57,75,62,37,counts,,
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,05,2024,204.0,27.9,29.9,42.2,17.6,10.3,,,,,published_pct,,counts_not_published
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,05,2025,242.0,34.3,27.3,38.4,21.1,13.2,,,,,published_pct,,counts_not_published
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,05,2026,187.0,42.246,25.1337,32.6203,26.738,15.508,47,61,50,29,counts,,
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,06,2024,253.0,31.6,25.3,43.1,24.5,7.1,,,,,published_pct,,counts_not_published
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,06,2025,199.0,32.6,26.6,40.7,24.1,8.5,,,,,published_pct,,counts_not_published
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,06,2026,223.0,37.6682,23.3184,39.0135,26.009,11.6592,52,87,58,26,counts,,
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,07,2024,237.0,26.2,32.9,40.9,19.4,6.8,,,,,published_pct,,counts_not_published
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,07,2025,249.0,30.9,28.1,41.0,24.5,6.4,,,,,published_pct,,counts_not_published
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,07,2026,196.0,31.6327,32.6531,35.7143,25.5102,6.1224,64,70,50,12,counts,,
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,08,2024,237.0,27.0,32.1,40.9,19.8,7.2,,,,,published_pct,,counts_not_published
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,08,2025,227.0,31.2,25.1,43.6,21.1,10.1,,,,,published_pct,,counts_not_published
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,08,2026,231.0,41.5584,23.3766,35.0649,32.4675,9.0909,54,81,75,21,counts,,
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,09,2024,291.0,27.1,30.2,42.6,19.9,7.2,,,,,published_pct,,counts_not_published
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,09,2025,251.0,26.3,31.1,42.6,19.5,6.8,,,,,published_pct,,counts_not_published
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,09,2026,224.0,37.5,23.6607,38.8393,29.9107,7.5893,53,87,67,17,counts,,
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,10,2024,242.0,24.0,37.6,38.4,18.2,5.8,,,,,published_pct,,counts_not_published
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,10,2025,264.0,30.3,28.8,40.9,24.2,6.1,,,,,published_pct,,counts_not_published
district,3201000,BATESVILLE SCHOOL DISTRICT,ELA,10,2026,235.0,32.766,25.9574,41.2766,21.2766,11.4894,61,97,50,27,counts,,
district,3201000,BATESVILLE SCHOOL DISTRICT,Reading,ALL,2024,1938.0,30.1,31.2,38.7,21.2,8.9,,,,,published_pct,,counts_not_published
district,3201000,BATESVILLE SCHOOL DISTRICT,Reading,ALL,2025,1895.0,32.2,31.0,36.7,21.8,10.4,,,,,published_pct,,counts_not_published
district,3201000,BATESVILLE SCHOOL DISTRICT,Reading,ALL,2026,1730.0,37.2832,26.3584,36.3584,24.6243,12.659,456,629,426,219,counts,,
district,3201000,BATESVILLE SCHOOL DISTRICT,Reading,03,2024,222.0,31.1,33.3,35.6,18.9,12.2,,,,,published_pct,,counts_not_published
district,3201000,BATESVILLE SCHOOL DISTRICT,Reading,03,2025,253.0,28.5,38.7,32.8,17.0,11.5,,,,,published_pct,,counts_not_published
district,3201000,BATESVILLE SCHOOL DISTRICT,Reading,03,2026,203.0,33.4975,31.0345,35.468,18.2266,15.2709,63,72,37,31,counts,,
district,3201000,BATESVILLE SCHOOL DISTRICT,Reading,04,2024,249.0,36.9,28.5,34.5,25.3,11.6,,,,,published_pct,,counts_not_published
district,3201000,BATESVILLE SCHOOL DISTRICT,Reading,04,2025,210.0,41.4,29.5,29.0,25.2,16.2,,,,,published_pct,,counts_not_published
district,3201000,BATESVILLE SCHOOL DISTRICT,Reading,04,2026,231.0,39.3939,24.2424,36.3636,22.9437,16.4502,56,84,53,38,counts,,
district,3201000,BATESVILLE SCHOOL DISTRICT,Reading,05,2024,205.0,28.7,32.2,39.0,18.0,10.7,,,,,published_pct,,counts_not_published
