entity_type,entity_id,entity_name,subject,grade,year,n_tested,pct_proficient,pct_level1,pct_level2,pct_level3,pct_level4,n_level1,n_level2,n_level3,n_level4,pct_basis,status,counts_status
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,ALL,2024,3016.0,25.5,34.7,39.8,19.7,5.8,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,ALL,2025,3514.0,24.4,37.6,37.9,18.5,5.9,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,ALL,2026,3791.0,26.642,34.5555,38.8024,20.0475,6.5946,1310,1471,760,250,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,03,2024,185.0,32.4,32.4,35.1,21.6,10.8,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,03,2025,223.0,27.8,41.3,30.9,17.0,10.8,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,03,2026,196.0,34.1837,29.0816,36.7347,23.4694,10.7143,57,72,46,21,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,04,2024,210.0,27.6,39.5,32.9,21.4,6.2,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,04,2025,257.0,25.7,42.0,32.3,19.1,6.6,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,04,2026,274.0,29.1971,35.4015,35.4015,18.6131,10.5839,97,97,51,29,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,05,2024,216.0,23.6,38.9,37.5,19.4,4.2,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,05,2025,296.0,22.0,40.2,37.8,15.9,6.1,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,05,2026,312.0,28.8462,30.7692,40.3846,23.3974,5.4487,96,126,73,17,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,06,2024,345.0,24.6,31.9,43.5,20.0,4.6,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,06,2025,331.0,22.0,35.0,42.9,16.9,5.1,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,06,2026,367.0,23.1608,37.8747,38.9646,17.7112,5.4496,139,143,65,20,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,07,2024,385.0,23.9,39.7,36.4,18.7,5.2,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,07,2025,404.0,26.7,33.4,39.9,21.3,5.4,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,07,2026,449.0,20.2673,36.7483,42.9844,13.363,6.9042,165,193,60,31,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,08,2024,505.0,25.6,33.9,40.6,20.8,4.8,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,08,2025,547.0,22.3,41.5,36.2,19.0,3.3,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,08,2026,593.0,27.3187,34.0641,38.6172,21.7538,5.5649,202,229,129,33,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,09,2024,581.0,24.8,33.0,42.2,17.4,7.4,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,09,2025,764.0,21.9,38.4,39.8,15.2,6.7,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,09,2026,785.0,25.2229,35.5414,39.2357,19.3631,5.8599,279,308,152,46,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,10,2024,589.0,25.4,33.1,41.4,20.5,4.9,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,10,2025,692.0,28.4,33.5,38.2,22.3,6.1,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,ELA,10,2026,815.0,29.0798,33.7423,37.1779,22.5767,6.5031,275,303,184,53,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,ALL,2024,3017.0,29.7,32.1,38.2,21.5,8.2,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,ALL,2025,3520.0,29.8,35.4,34.9,20.3,9.5,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,ALL,2026,3801.0,31.9916,31.7548,36.2536,21.3628,10.6288,1207,1378,812,404,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,03,2024,185.0,33.5,27.6,38.9,20.5,13.0,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,03,2025,224.0,30.8,38.8,30.4,18.3,12.5,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,03,2026,198.0,37.3737,26.2626,36.3636,22.2222,15.1515,52,72,44,30,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,04,2024,210.0,30.5,39.0,30.5,22.9,7.6,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,04,2025,257.0,29.6,41.2,29.2,19.5,10.1,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,04,2026,275.0,30.5455,36.3636,33.0909,16.7273,13.8182,100,91,46,38,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,05,2024,216.0,26.4,36.6,37.0,21.3,5.1,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,05,2025,297.0,26.3,40.7,33.0,17.5,8.8,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,05,2026,314.0,32.8025,31.2102,35.9873,24.5223,8.2803,98,113,77,26,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,06,2024,345.0,31.0,31.9,37.1,24.6,6.4,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,06,2025,331.0,26.3,34.4,39.3,18.7,7.6,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,06,2026,367.0,28.3379,36.5123,35.1499,20.436,7.9019,134,129,75,29,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,07,2024,385.0,30.7,36.1,33.2,21.3,9.4,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,07,2025,404.0,31.5,32.4,36.1,22.8,8.7,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,07,2026,449.0,27.3942,34.2984,38.3073,18.7082,8.686,154,172,84,39,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,08,2024,505.0,29.7,30.5,39.8,20.8,8.9,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,08,2025,547.0,27.8,36.2,36.0,20.5,7.3,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,08,2026,595.0,33.1092,29.4118,37.479,23.1933,9.916,175,223,138,59,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,09,2024,582.0,29.2,29.0,41.8,21.0,8.2,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,09,2025,765.0,29.2,35.3,35.6,17.8,11.4,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,09,2026,787.0,32.2745,33.418,34.3075,21.3469,10.9276,263,270,168,86,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,10,2024,589.0,28.5,31.1,40.4,20.7,7.8,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,10,2025,695.0,33.7,31.7,34.7,24.2,9.5,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Reading,10,2026,816.0,33.9461,28.3088,37.7451,22.0588,11.8873,231,308,180,97,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Math,ALL,2024,1802.0,25.5,38.6,35.8,19.4,6.1,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Math,ALL,2025,2012.0,23.6,44.0,32.4,14.8,8.8,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Math,ALL,2026,2119.0,26.0028,43.8414,30.1557,15.0071,10.9958,929,639,318,233,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Math,03,2024,185.0,24.3,40.0,35.7,16.2,8.1,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Math,03,2025,224.0,18.7,45.5,35.7,12.9,5.8,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Math,03,2026,193.0,18.6528,41.9689,39.3782,10.8808,7.772,81,76,21,15,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Math,04,2024,210.0,20.0,44.3,35.7,14.8,5.2,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Math,04,2025,257.0,19.0,45.1,35.8,13.2,5.8,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Math,04,2026,273.0,26.0073,41.3919,32.6007,15.7509,10.2564,113,89,43,28,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Math,05,2024,216.0,19.4,45.4,35.2,14.8,4.6,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Math,05,2025,295.0,17.9,51.2,30.8,13.2,4.7,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Math,05,2026,312.0,23.0769,45.8333,31.0897,14.7436,8.3333,143,97,46,26,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Math,06,2024,346.0,31.8,31.8,36.4,24.0,7.8,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Math,06,2025,331.0,19.6,42.6,37.8,13.0,6.6,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Math,06,2026,368.0,21.7391,47.8261,30.4348,12.2283,9.5109,176,112,45,35,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Math,07,2024,384.0,28.6,40.4,31.0,23.4,5.2,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Math,07,2025,404.0,33.2,38.6,28.2,22.3,10.9,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Math,07,2026,439.0,30.9795,46.0137,23.0068,18.9066,12.0729,202,101,83,53,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Math,08,2024,461.0,24.1,36.0,39.9,18.2,5.9,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Math,08,2025,501.0,26.4,43.7,29.9,12.6,13.8,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Math,08,2026,534.0,29.2135,40.0749,30.7116,14.9813,14.2322,214,164,80,76,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Science,ALL,2024,1846.0,30.7,33.0,36.3,21.6,9.1,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Science,ALL,2025,2059.0,26.6,40.8,32.6,19.0,7.6,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Science,ALL,2026,2180.0,30.4587,36.422,33.1193,19.7706,10.6881,794,722,431,233,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Science,03,2024,185.0,31.4,33.5,35.1,20.0,11.4,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Science,03,2025,224.0,25.0,42.4,32.6,15.6,9.4,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Science,03,2026,190.0,33.1579,34.2105,32.6316,21.5789,11.5789,65,62,41,22,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Science,04,2024,210.0,28.6,34.8,36.7,22.9,5.7,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Science,04,2025,257.0,22.2,44.7,33.1,14.8,7.4,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Science,04,2026,273.0,31.5018,36.2637,32.2344,17.9487,13.5531,99,88,49,37,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Science,05,2024,216.0,22.7,37.0,40.3,16.2,6.5,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Science,05,2025,295.0,22.3,45.4,32.2,15.9,6.4,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Science,05,2026,310.0,29.0323,39.3548,31.6129,19.3548,9.6774,122,98,60,30,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Science,06,2024,346.0,35.5,25.4,39.0,23.1,12.4,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Science,06,2025,331.0,27.2,35.3,37.5,21.5,5.7,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Science,06,2026,368.0,24.4565,35.8696,39.6739,16.3043,8.1522,132,146,60,30,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Science,07,2024,385.0,32.0,30.4,37.7,24.2,7.8,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Science,07,2025,405.0,32.9,32.3,34.8,24.0,8.9,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Science,07,2026,449.0,31.6258,34.5212,33.853,21.3808,10.245,155,152,96,46,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Science,08,2024,504.0,30.5,37.5,31.9,21.0,9.5,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Science,08,2025,547.0,26.7,45.3,28.0,18.8,7.9,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Science,08,2026,590.0,32.7119,37.4576,29.8305,21.1864,11.5254,221,176,125,68,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Algebra,ALL,2024,531.0,22.2,50.1,27.7,10.7,11.5,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Algebra,ALL,2025,678.0,23.8,54.3,22.0,8.3,15.5,,,,,published_pct,,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Algebra,ALL,2026,709.0,28.6319,51.9041,19.464,7.8984,20.7334,368,138,56,147,counts,,
district,6043700,ARKANSAS VIRTUAL ACADEMY,Algebra,07,2024,,,,,,,,,,,,n_lt_10,counts_not_published
district,6043700,ARKANSAS VIRTUAL ACADEMY,Algebra,07,2025,,,,,,,,,,,,n_lt_10,counts_not_published
