entity_type,entity_id,entity_name,subject,grade,year,n_tested,pct_proficient,pct_level1,pct_level2,pct_level3,pct_level4,n_level1,n_level2,n_level3,n_level4,pct_basis,status,counts_status
district,2307000,VILONIA SCHOOL DISTRICT,ELA,ALL,2024,1760.0,48.5,12.9,38.5,31.9,16.6,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,ELA,ALL,2025,1679.0,48.5,12.9,38.7,30.5,18.0,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,ELA,ALL,2026,1717.0,55.9115,10.6581,33.4304,32.7897,23.1217,183,574,563,397,counts,,
district,2307000,VILONIA SCHOOL DISTRICT,ELA,03,2024,210.0,64.3,8.1,27.6,32.4,31.9,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,ELA,03,2025,197.0,52.3,9.6,38.1,26.4,25.9,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,ELA,03,2026,220.0,63.1818,8.6364,28.1818,32.7273,30.4545,19,62,72,67,counts,,
district,2307000,VILONIA SCHOOL DISTRICT,ELA,04,2024,201.0,57.7,13.4,28.9,34.3,23.4,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,ELA,04,2025,214.0,55.1,10.3,34.6,31.3,23.8,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,ELA,04,2026,204.0,57.8431,9.8039,32.3529,35.7843,22.0588,20,66,73,45,counts,,
district,2307000,VILONIA SCHOOL DISTRICT,ELA,05,2024,196.0,48.0,14.3,37.8,28.6,19.4,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,ELA,05,2025,192.0,52.6,14.6,32.8,31.8,20.8,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,ELA,05,2026,227.0,54.6256,7.9295,37.4449,31.2775,23.348,18,85,71,53,counts,,
district,2307000,VILONIA SCHOOL DISTRICT,ELA,06,2024,226.0,48.3,8.4,43.4,28.8,19.5,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,ELA,06,2025,201.0,45.3,12.9,41.8,28.9,16.4,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,ELA,06,2026,213.0,60.0939,9.3897,30.5164,30.5164,29.5775,20,65,65,63,counts,,
district,2307000,VILONIA SCHOOL DISTRICT,ELA,07,2024,233.0,51.1,13.7,35.2,39.1,12.0,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,ELA,07,2025,205.0,54.1,7.3,38.5,35.1,19.0,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,ELA,07,2026,198.0,48.9899,12.1212,38.8889,33.3333,15.6566,24,77,66,31,counts,,
district,2307000,VILONIA SCHOOL DISTRICT,ELA,08,2024,248.0,46.8,14.9,38.3,33.1,13.7,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,ELA,08,2025,223.0,47.5,13.0,39.5,31.8,15.7,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,ELA,08,2026,209.0,58.3732,10.5263,31.1005,32.0574,26.3158,22,65,67,55,counts,,
district,2307000,VILONIA SCHOOL DISTRICT,ELA,09,2024,230.0,36.1,14.3,49.6,29.1,7.0,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,ELA,09,2025,229.0,41.0,18.3,40.6,30.1,10.9,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,ELA,09,2026,219.0,52.0548,11.8721,36.0731,35.6164,16.4384,26,79,78,36,counts,,
district,2307000,VILONIA SCHOOL DISTRICT,ELA,10,2024,216.0,38.4,15.7,45.8,29.6,8.8,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,ELA,10,2025,218.0,41.2,16.1,42.7,28.4,12.8,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,ELA,10,2026,227.0,51.9824,14.978,33.0396,31.2775,20.7048,34,75,71,47,counts,,
district,2307000,VILONIA SCHOOL DISTRICT,Reading,ALL,2024,1760.0,48.4,15.1,36.6,31.9,16.5,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,Reading,ALL,2025,1680.0,46.7,16.1,37.3,28.5,18.2,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,Reading,ALL,2026,1717.0,54.9214,12.4636,32.615,31.2755,23.6459,214,560,537,406,counts,,
district,2307000,VILONIA SCHOOL DISTRICT,Reading,03,2024,210.0,62.4,8.6,29.0,32.9,29.5,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,Reading,03,2025,197.0,51.8,14.7,33.5,25.4,26.4,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,Reading,03,2026,220.0,62.7273,12.7273,24.5455,29.0909,33.6364,28,54,64,74,counts,,
district,2307000,VILONIA SCHOOL DISTRICT,Reading,04,2024,201.0,57.2,14.4,28.4,34.3,22.9,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,Reading,04,2025,214.0,55.1,9.3,35.5,29.9,25.2,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,Reading,04,2026,204.0,52.9412,11.7647,35.2941,28.9216,24.0196,24,72,59,49,counts,,
district,2307000,VILONIA SCHOOL DISTRICT,Reading,05,2024,196.0,48.0,18.4,33.7,29.1,18.9,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,Reading,05,2025,192.0,51.0,18.2,30.7,30.7,20.3,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,Reading,05,2026,227.0,55.9471,11.0132,33.0396,27.7533,28.1938,25,75,63,64,counts,,
district,2307000,VILONIA SCHOOL DISTRICT,Reading,06,2024,226.0,48.3,10.6,41.2,31.0,17.3,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,Reading,06,2025,201.0,40.8,13.4,45.8,25.4,15.4,,,,,published_pct,,counts_not_published
district,2307000,VILONIA SCHOOL DISTRICT,Reading,06,2026,213.0,58.216,9.8592,31.9249,29.108,29.108,21,68,62,62,counts,,
