entity_type,entity_id,entity_name,subject,grade,year,n_tested,pct_proficient,pct_level1,pct_level2,pct_level3,pct_level4,n_level1,n_level2,n_level3,n_level4,pct_basis,status,counts_status
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,ALL,2024,318.0,42.8,18.6,38.7,31.8,11.0,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,ALL,2025,323.0,45.5,19.2,35.3,32.2,13.3,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,ALL,2026,339.0,49.8525,13.8643,36.2832,33.3333,16.5192,47,123,113,56,counts,,
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,03,2024,47.0,53.2,8.5,38.3,29.8,23.4,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,03,2025,42.0,47.7,26.2,26.2,31.0,16.7,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,03,2026,47.0,59.6,4.3,36.2,42.6,17.0,,,,,published_pct,,counts_suppressed
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,04,2024,32.0,50.0,15.6,34.4,34.4,15.6,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,04,2025,50.0,46.0,12.0,42.0,30.0,16.0,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,04,2026,39.0,48.7,15.4,35.9,35.9,12.8,,,,,published_pct,,counts_suppressed
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,05,2024,41.0,46.3,17.1,36.6,39.0,7.3,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,05,2025,33.0,63.7,12.1,24.2,48.5,15.2,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,05,2026,52.0,46.1,13.5,40.4,26.9,19.2,,,,,published_pct,,counts_suppressed
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,06,2024,36.0,55.5,22.2,22.2,44.4,11.1,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,06,2025,48.0,48.0,10.4,41.7,31.3,16.7,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,06,2026,39.0,56.4,7.7,35.9,30.8,25.6,,,,,published_pct,,counts_suppressed
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,07,2024,41.0,36.6,22.0,41.5,26.8,9.8,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,07,2025,41.0,34.1,34.1,31.7,19.5,14.6,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,07,2026,49.0,40.8,22.4,36.7,28.6,12.2,,,,,published_pct,,counts_suppressed
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,08,2024,37.0,29.7,24.3,45.9,27.0,2.7,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,08,2025,41.0,31.7,17.1,51.2,24.4,7.3,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,08,2026,40.0,52.5,17.5,30.0,27.5,25.0,,,,,published_pct,,counts_suppressed
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,09,2024,37.0,45.9,16.2,37.8,35.1,10.8,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,09,2025,34.0,47.1,29.4,23.5,35.3,11.8,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,09,2026,41.0,48.8,17.1,34.1,39.0,9.8,,,,,published_pct,,counts_suppressed
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,10,2024,47.0,27.7,23.4,48.9,21.3,6.4,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,10,2025,34.0,50.0,14.7,35.3,44.1,5.9,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,ELA,10,2026,32.0,46.9,12.5,40.6,37.5,9.4,,,,,published_pct,,counts_suppressed
district,3005000,OUACHITA SCHOOL DISTRICT,Reading,ALL,2024,319.0,44.5,22.3,33.2,32.3,12.2,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,Reading,ALL,2025,323.0,48.0,18.3,33.7,31.9,16.1,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,Reading,ALL,2026,339.0,52.8024,12.6844,34.5133,34.8083,17.9941,43,117,118,61,counts,,
district,3005000,OUACHITA SCHOOL DISTRICT,Reading,03,2024,47.0,59.6,12.8,27.7,31.9,27.7,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,Reading,03,2025,42.0,47.6,26.2,26.2,23.8,23.8,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,Reading,03,2026,47.0,59.6,8.5,31.9,46.8,12.8,,,,,published_pct,,counts_suppressed
district,3005000,OUACHITA SCHOOL DISTRICT,Reading,04,2024,32.0,53.1,18.8,28.1,37.5,15.6,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,Reading,04,2025,50.0,50.0,8.0,42.0,32.0,18.0,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,Reading,04,2026,39.0,58.9,10.3,30.8,41.0,17.9,,,,,published_pct,,counts_suppressed
district,3005000,OUACHITA SCHOOL DISTRICT,Reading,05,2024,42.0,50.0,19.0,31.0,40.5,9.5,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,Reading,05,2025,33.0,57.5,12.1,30.3,33.3,24.2,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,Reading,05,2026,52.0,51.9,13.5,34.6,32.7,19.2,,,,,published_pct,,counts_suppressed
district,3005000,OUACHITA SCHOOL DISTRICT,Reading,06,2024,36.0,55.6,19.4,25.0,41.7,13.9,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,Reading,06,2025,48.0,45.8,14.6,39.6,22.9,22.9,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,Reading,06,2026,39.0,58.9,10.3,30.8,33.3,25.6,,,,,published_pct,,counts_suppressed
district,3005000,OUACHITA SCHOOL DISTRICT,Reading,07,2024,41.0,39.1,26.8,34.1,29.3,9.8,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,Reading,07,2025,41.0,43.9,31.7,24.4,34.1,9.8,,,,,published_pct,,counts_not_published
district,3005000,OUACHITA SCHOOL DISTRICT,Reading,07,2026,49.0,42.9,16.3,40.8,24.5,18.4,,,,,published_pct,,counts_suppressed
district,3005000,OUACHITA SCHOOL DISTRICT,Reading,08,2024,37.0,35.1,29.7,35.1,35.1,0.0,,,,,published_pct,,counts_not_published
