entity_type,entity_id,entity_name,subject,grade,year,n_tested,pct_proficient,pct_level1,pct_level2,pct_level3,pct_level4,n_level1,n_level2,n_level3,n_level4,pct_basis,status,counts_status
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,ELA,ALL,2024,238.0,31.6,27.7,40.8,26.1,5.5,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,ELA,ALL,2025,216.0,44.9,19.0,36.1,32.4,12.5,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,ELA,ALL,2026,208.0,46.1538,15.3846,38.4615,30.7692,15.3846,32,80,64,32,counts,,
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,ELA,03,2024,70.0,30.0,34.3,35.7,24.3,5.7,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,ELA,03,2025,73.0,39.7,27.4,32.9,23.3,16.4,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,ELA,03,2026,71.0,29.6,22.5,47.9,19.7,9.9,,,,,published_pct,,counts_suppressed
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,ELA,04,2024,81.0,35.8,19.8,44.4,28.4,7.4,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,ELA,04,2025,63.0,49.2,23.8,27.0,34.9,14.3,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,ELA,04,2026,71.0,53.5211,14.0845,32.3944,38.0282,15.493,10,23,27,11,counts,,
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,ELA,05,2024,87.0,28.7,29.9,41.4,25.3,3.4,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,ELA,05,2025,80.0,46.3,7.5,46.3,38.8,7.5,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,ELA,05,2026,66.0,56.0,9.1,34.8,34.8,21.2,,,,,published_pct,,counts_suppressed
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Reading,ALL,2024,238.0,32.4,26.5,41.2,26.1,6.3,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Reading,ALL,2025,216.0,41.2,18.5,40.3,25.5,15.7,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Reading,ALL,2026,208.0,47.1154,16.8269,36.0577,31.7308,15.3846,35,75,66,32,counts,,
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Reading,03,2024,70.0,32.8,30.0,37.1,25.7,7.1,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Reading,03,2025,73.0,32.9,28.8,38.4,15.1,17.8,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Reading,03,2026,71.0,35.3,22.5,42.3,25.4,9.9,,,,,published_pct,,counts_suppressed
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Reading,04,2024,81.0,37.0,19.8,43.2,28.4,8.6,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Reading,04,2025,63.0,46.0,20.6,33.3,27.0,19.0,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Reading,04,2026,71.0,53.5211,16.9014,29.5775,39.4366,14.0845,12,21,28,10,counts,,
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Reading,05,2024,87.0,27.5,29.9,42.5,24.1,3.4,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Reading,05,2025,80.0,45.1,7.5,47.5,33.8,11.3,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Reading,05,2026,66.0,53.0,10.6,36.4,30.3,22.7,,,,,published_pct,,counts_suppressed
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Math,ALL,2024,238.0,31.0,36.1,32.8,23.9,7.1,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Math,ALL,2025,216.0,42.6,26.9,30.6,28.7,13.9,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Math,ALL,2026,208.0,50.4808,19.2308,30.2885,30.2885,20.1923,40,63,63,42,counts,,
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Math,03,2024,70.0,31.4,38.6,30.0,24.3,7.1,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Math,03,2025,73.0,38.4,28.8,32.9,28.8,9.6,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Math,03,2026,71.0,36.6197,23.9437,39.4366,22.5352,14.0845,17,28,16,10,counts,,
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Math,04,2024,81.0,43.2,25.9,30.9,35.8,7.4,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Math,04,2025,63.0,55.5,20.6,23.8,34.9,20.6,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Math,04,2026,71.0,61.9718,15.493,22.5352,36.6197,25.3521,11,16,26,18,counts,,
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Math,05,2024,87.0,19.5,43.7,36.8,12.6,6.9,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Math,05,2025,80.0,36.3,30.0,33.8,23.8,12.5,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Math,05,2026,66.0,53.0303,18.1818,28.7879,31.8182,21.2121,12,19,21,14,counts,,
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Science,ALL,2024,238.0,30.3,29.0,40.8,20.2,10.1,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Science,ALL,2025,216.0,30.5,22.7,46.8,18.5,12.0,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Science,ALL,2026,208.0,45.1923,18.75,36.0577,23.5577,21.6346,39,75,49,45,counts,,
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Science,03,2024,70.0,38.6,24.3,37.1,25.7,12.9,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Science,03,2025,73.0,34.2,24.7,41.1,17.8,16.4,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Science,03,2026,71.0,32.3944,26.7606,40.8451,18.3099,14.0845,19,29,13,10,counts,,
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Science,04,2024,81.0,30.9,28.4,40.7,21.0,9.9,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Science,04,2025,63.0,27.0,19.0,54.0,17.5,9.5,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Science,04,2026,71.0,53.5211,16.9014,29.5775,30.9859,22.5352,12,21,22,16,counts,,
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Science,05,2024,87.0,22.9,33.3,43.7,14.9,8.0,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Science,05,2025,80.0,30.0,23.8,46.3,20.0,10.0,,,,,published_pct,,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Science,05,2026,66.0,50.0,12.1,37.9,21.2,28.8,,,,,published_pct,,counts_suppressed
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Algebra,ALL,2024,,,,,,,,,,,,n_lt_10,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Algebra,ALL,2025,,,,,,,,,,,,n_lt_10,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Algebra,ALL,2026,,,,,,,,,,,,n_lt_10,n_lt_10
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Geometry,ALL,2024,,,,,,,,,,,,n_lt_10,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Geometry,ALL,2025,,,,,,,,,,,,n_lt_10,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Geometry,ALL,2026,,,,,,,,,,,,n_lt_10,n_lt_10
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Biology,ALL,2024,,,,,,,,,,,,n_lt_10,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Biology,ALL,2025,,,,,,,,,,,,n_lt_10,counts_not_published
school,7207051,THURMAN G. SMITH ELEMENTARY SCHOOL,Biology,ALL,2026,,,,,,,,,,,,n_lt_10,n_lt_10
