entity_type,entity_id,entity_name,subject,grade,year,n_tested,pct_proficient,pct_level1,pct_level2,pct_level3,pct_level4,n_level1,n_level2,n_level3,n_level4,pct_basis,status,counts_status
school,0903007,EUDORA ELEMENTARY SCHOOL,ELA,ALL,2024,16.0,56.3,18.8,25.0,37.5,18.8,,,,,published_pct,,counts_not_published
school,0903007,EUDORA ELEMENTARY SCHOOL,ELA,ALL,2025,18.0,33.3,11.1,55.6,33.3,0.0,,,,,published_pct,,counts_not_published
school,0903007,EUDORA ELEMENTARY SCHOOL,ELA,ALL,2026,18.0,33.4,22.2,44.4,27.8,5.6,,,,,published_pct,,counts_suppressed
school,0903007,EUDORA ELEMENTARY SCHOOL,ELA,03,2024,16.0,56.3,18.8,25.0,37.5,18.8,,,,,published_pct,,counts_not_published
school,0903007,EUDORA ELEMENTARY SCHOOL,ELA,03,2025,18.0,33.3,11.1,55.6,33.3,0.0,,,,,published_pct,,counts_not_published
school,0903007,EUDORA ELEMENTARY SCHOOL,ELA,03,2026,18.0,33.4,22.2,44.4,27.8,5.6,,,,,published_pct,,counts_suppressed
school,0903007,EUDORA ELEMENTARY SCHOOL,Reading,ALL,2024,16.0,56.3,25.0,18.8,43.8,12.5,,,,,published_pct,,counts_not_published
school,0903007,EUDORA ELEMENTARY SCHOOL,Reading,ALL,2025,18.0,22.2,11.1,66.7,22.2,0.0,,,,,published_pct,,counts_not_published
school,0903007,EUDORA ELEMENTARY SCHOOL,Reading,ALL,2026,18.0,27.8,22.2,50.0,22.2,5.6,,,,,published_pct,,counts_suppressed
school,0903007,EUDORA ELEMENTARY SCHOOL,Reading,03,2024,16.0,56.3,25.0,18.8,43.8,12.5,,,,,published_pct,,counts_not_published
school,0903007,EUDORA ELEMENTARY SCHOOL,Reading,03,2025,18.0,22.2,11.1,66.7,22.2,0.0,,,,,published_pct,,counts_not_published
school,0903007,EUDORA ELEMENTARY SCHOOL,Reading,03,2026,18.0,27.8,22.2,50.0,22.2,5.6,,,,,published_pct,,counts_suppressed
school,0903007,EUDORA ELEMENTARY SCHOOL,Math,ALL,2024,16.0,37.5,31.3,31.3,37.5,0.0,,,,,published_pct,,counts_not_published
school,0903007,EUDORA ELEMENTARY SCHOOL,Math,ALL,2025,18.0,50.0,22.2,27.8,38.9,11.1,,,,,published_pct,,counts_not_published
school,0903007,EUDORA ELEMENTARY SCHOOL,Math,ALL,2026,18.0,44.4,16.7,38.9,33.3,11.1,,,,,published_pct,,counts_suppressed
school,0903007,EUDORA ELEMENTARY SCHOOL,Math,03,2024,16.0,37.5,31.3,31.3,37.5,0.0,,,,,published_pct,,counts_not_published
school,0903007,EUDORA ELEMENTARY SCHOOL,Math,03,2025,18.0,50.0,22.2,27.8,38.9,11.1,,,,,published_pct,,counts_not_published
school,0903007,EUDORA ELEMENTARY SCHOOL,Math,03,2026,18.0,44.4,16.7,38.9,33.3,11.1,,,,,published_pct,,counts_suppressed
school,0903007,EUDORA ELEMENTARY SCHOOL,Science,ALL,2024,16.0,37.5,31.3,31.3,37.5,0.0,,,,,published_pct,,counts_not_published
school,0903007,EUDORA ELEMENTARY SCHOOL,Science,ALL,2025,18.0,38.9,22.2,38.9,38.9,0.0,,,,,published_pct,,counts_not_published
school,0903007,EUDORA ELEMENTARY SCHOOL,Science,ALL,2026,18.0,22.2,22.2,55.6,22.2,0.0,,,,,published_pct,,counts_suppressed
school,0903007,EUDORA ELEMENTARY SCHOOL,Science,03,2024,16.0,37.5,31.3,31.3,37.5,0.0,,,,,published_pct,,counts_not_published
school,0903007,EUDORA ELEMENTARY SCHOOL,Science,03,2025,18.0,38.9,22.2,38.9,38.9,0.0,,,,,published_pct,,counts_not_published
school,0903007,EUDORA ELEMENTARY SCHOOL,Science,03,2026,18.0,22.2,22.2,55.6,22.2,0.0,,,,,published_pct,,counts_suppressed
school,0903007,EUDORA ELEMENTARY SCHOOL,Algebra,ALL,2024,,,,,,,,,,,,n_lt_10,counts_not_published
school,0903007,EUDORA ELEMENTARY SCHOOL,Algebra,ALL,2025,,,,,,,,,,,,n_lt_10,counts_not_published
school,0903007,EUDORA ELEMENTARY SCHOOL,Algebra,ALL,2026,,,,,,,,,,,,n_lt_10,n_lt_10
school,0903007,EUDORA ELEMENTARY SCHOOL,Geometry,ALL,2024,,,,,,,,,,,,n_lt_10,counts_not_published
school,0903007,EUDORA ELEMENTARY SCHOOL,Geometry,ALL,2025,,,,,,,,,,,,n_lt_10,counts_not_published
school,0903007,EUDORA ELEMENTARY SCHOOL,Geometry,ALL,2026,,,,,,,,,,,,n_lt_10,n_lt_10
school,0903007,EUDORA ELEMENTARY SCHOOL,Biology,ALL,2024,,,,,,,,,,,,n_lt_10,counts_not_published
school,0903007,EUDORA ELEMENTARY SCHOOL,Biology,ALL,2025,,,,,,,,,,,,n_lt_10,counts_not_published
school,0903007,EUDORA ELEMENTARY SCHOOL,Biology,ALL,2026,,,,,,,,,,,,n_lt_10,n_lt_10
