entity_type,entity_id,entity_name,subject,grade,year,n_tested,pct_proficient,pct_level1,pct_level2,pct_level3,pct_level4,n_level1,n_level2,n_level3,n_level4,pct_basis,status,counts_status
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,ELA,ALL,2024,153.0,52.3,13.7,34.0,28.8,23.5,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,ELA,ALL,2025,159.0,59.7,10.1,30.2,42.1,17.6,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,ELA,ALL,2026,171.0,56.1404,10.5263,33.3333,28.0702,28.0702,18,57,48,48,counts,,
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,ELA,03,2024,54.0,48.2,16.7,35.2,20.4,27.8,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,ELA,03,2025,53.0,52.9,15.1,32.1,34.0,18.9,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,ELA,03,2026,59.0,59.3,11.9,28.8,28.8,30.5,,,,,published_pct,,counts_suppressed
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,ELA,04,2024,45.0,48.9,13.3,37.8,31.1,17.8,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,ELA,04,2025,53.0,64.1,13.2,22.6,50.9,13.2,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,ELA,04,2026,62.0,56.4,9.7,33.9,27.4,29.0,,,,,published_pct,,counts_suppressed
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,ELA,05,2024,54.0,59.3,11.1,29.6,35.2,24.1,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,ELA,05,2025,53.0,62.3,1.9,35.8,41.5,20.8,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,ELA,05,2026,50.0,52.0,10.0,38.0,28.0,24.0,,,,,published_pct,,counts_suppressed
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Reading,ALL,2024,153.0,56.9,11.1,32.0,31.4,25.5,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Reading,ALL,2025,159.0,58.5,11.3,30.2,36.5,22.0,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Reading,ALL,2026,172.0,59.8837,12.2093,27.907,29.0698,30.814,21,48,50,53,counts,,
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Reading,03,2024,54.0,55.6,14.8,29.6,27.8,27.8,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Reading,03,2025,53.0,52.8,15.1,32.1,26.4,26.4,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Reading,03,2026,59.0,66.1,10.2,23.7,33.9,32.2,,,,,published_pct,,counts_suppressed
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Reading,04,2024,45.0,51.1,11.1,37.8,28.9,22.2,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Reading,04,2025,53.0,62.3,15.1,22.6,41.5,20.8,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Reading,04,2026,62.0,56.4,12.9,30.6,25.8,30.6,,,,,published_pct,,counts_suppressed
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Reading,05,2024,54.0,62.9,7.4,29.6,37.0,25.9,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Reading,05,2025,53.0,60.4,3.8,35.8,41.5,18.9,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Reading,05,2026,51.0,56.9,13.7,29.4,27.5,29.4,,,,,published_pct,,counts_suppressed
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Math,ALL,2024,153.0,60.1,9.2,30.7,26.8,33.3,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Math,ALL,2025,159.0,59.1,8.8,32.1,32.7,26.4,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Math,ALL,2026,172.0,55.814,13.9535,30.2326,31.3953,24.4186,24,52,54,42,counts,,
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Math,03,2024,54.0,50.0,11.1,38.9,27.8,22.2,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Math,03,2025,53.0,58.5,9.4,32.1,37.7,20.8,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Math,03,2026,59.0,44.0678,20.339,35.5932,27.1186,16.9492,12,21,16,10,counts,,
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Math,04,2024,45.0,62.2,6.7,31.1,31.1,31.1,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Math,04,2025,53.0,49.1,11.3,39.6,28.3,20.8,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Math,04,2026,62.0,62.9,9.7,27.4,35.5,27.4,,,,,published_pct,,counts_suppressed
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Math,05,2024,54.0,68.5,9.3,22.2,22.2,46.3,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Math,05,2025,53.0,69.8,5.7,24.5,32.1,37.7,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Math,05,2026,51.0,60.8,11.8,27.5,31.4,29.4,,,,,published_pct,,counts_suppressed
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Science,ALL,2024,153.0,59.4,11.8,28.8,33.3,26.1,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Science,ALL,2025,159.0,59.1,13.2,27.7,27.0,32.1,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Science,ALL,2026,172.0,67.4419,8.1395,24.4186,35.4651,31.9767,14,42,61,55,counts,,
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Science,03,2024,54.0,55.5,9.3,35.2,37.0,18.5,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Science,03,2025,53.0,50.9,20.8,28.3,24.5,26.4,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Science,03,2026,59.0,64.4,6.8,28.8,32.2,32.2,,,,,published_pct,,counts_suppressed
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Science,04,2024,45.0,57.8,15.6,26.7,26.7,31.1,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Science,04,2025,53.0,52.9,9.4,37.7,34.0,18.9,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Science,04,2026,62.0,69.3,8.1,22.6,41.9,27.4,,,,,published_pct,,counts_suppressed
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Science,05,2024,54.0,64.8,11.1,24.1,35.2,29.6,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Science,05,2025,53.0,73.5,9.4,17.0,22.6,50.9,,,,,published_pct,,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Science,05,2026,51.0,68.7,9.8,21.6,31.4,37.3,,,,,published_pct,,counts_suppressed
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Algebra,ALL,2024,,,,,,,,,,,,n_lt_10,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Algebra,ALL,2025,,,,,,,,,,,,n_lt_10,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Algebra,ALL,2026,,,,,,,,,,,,n_lt_10,n_lt_10
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Geometry,ALL,2024,,,,,,,,,,,,n_lt_10,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Geometry,ALL,2025,,,,,,,,,,,,n_lt_10,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Geometry,ALL,2026,,,,,,,,,,,,n_lt_10,n_lt_10
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Biology,ALL,2024,,,,,,,,,,,,n_lt_10,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Biology,ALL,2025,,,,,,,,,,,,n_lt_10,counts_not_published
school,6041710,LISA ACADEMY ROGERS-BENTONVILLE ELEMENTARY SCHOOL,Biology,ALL,2026,,,,,,,,,,,,n_lt_10,n_lt_10
