entity_type,entity_id,entity_name,subject,grade,year,n_tested,pct_proficient,pct_level1,pct_level2,pct_level3,pct_level4,n_level1,n_level2,n_level3,n_level4,pct_basis,status,counts_status
school,5707024,UMPIRE K-12 SCHOOL,ELA,ALL,2024,54.0,46.3,20.4,33.3,24.1,22.2,,,,,published_pct,,counts_not_published
school,5707024,UMPIRE K-12 SCHOOL,ELA,ALL,2025,48.0,43.8,12.5,43.8,16.7,27.1,,,,,published_pct,,counts_not_published
school,5707024,UMPIRE K-12 SCHOOL,ELA,ALL,2026,51.0,47.0,15.7,37.3,33.3,13.7,,,,,published_pct,,counts_suppressed
school,5707024,UMPIRE K-12 SCHOOL,ELA,03,2024,,,,,,,,,,,,n_lt_10,counts_not_published
school,5707024,UMPIRE K-12 SCHOOL,ELA,03,2025,,,,,,,,,,,,n_lt_10,counts_not_published
school,5707024,UMPIRE K-12 SCHOOL,ELA,03,2026,,,,,,,,,,,,n_lt_10,n_lt_10
school,5707024,UMPIRE K-12 SCHOOL,ELA,04,2024,,,,,,,,,,,,n_lt_10,counts_not_published
school,5707024,UMPIRE K-12 SCHOOL,ELA,04,2025,,,,,,,,,,,,n_lt_10,counts_not_published
school,5707024,UMPIRE K-12 SCHOOL,ELA,04,2026,,,,,,,,,,,,n_lt_10,n_lt_10
school,5707024,UMPIRE K-12 SCHOOL,ELA,05,2024,,,,,,,,,,,,n_lt_10,counts_not_published
school,5707024,UMPIRE K-12 SCHOOL,ELA,05,2025,,,,,,,,,,,,n_lt_10,counts_not_published
school,5707024,UMPIRE K-12 SCHOOL,ELA,05,2026,,,,,,,,,,,,n_lt_10,n_lt_10
school,5707024,UMPIRE K-12 SCHOOL,ELA,06,2024,,,,,,,,,,,,n_lt_10,counts_not_published
school,5707024,UMPIRE K-12 SCHOOL,ELA,06,2025,,,,,,,,,,,,n_lt_10,counts_not_published
school,5707024,UMPIRE K-12 SCHOOL,ELA,06,2026,,,,,,,,,,,,n_lt_10,n_lt_10
school,5707024,UMPIRE K-12 SCHOOL,ELA,07,2024,,,,,,,,,,,,n_lt_10,counts_not_published
school,5707024,UMPIRE K-12 SCHOOL,ELA,07,2025,,,,,,,,,,,,n_lt_10,counts_not_published
school,5707024,UMPIRE K-12 SCHOOL,ELA,07,2026,,,,,,,,,,,,n_lt_10,n_lt_10
school,5707024,UMPIRE K-12 SCHOOL,ELA,08,2024,,,,,,,,,,,,n_lt_10,counts_not_published
school,5707024,UMPIRE K-12 SCHOOL,ELA,08,2025,,,,,,,,,,,,n_lt_10,counts_not_published
school,5707024,UMPIRE K-12 SCHOOL,ELA,08,2026,,,,,,,,,,,,n_lt_10,n_lt_10
