entity_type,entity_id,entity_name,subject,grade,year,n_tested,pct_proficient,pct_level1,pct_level2,pct_level3,pct_level4,n_level1,n_level2,n_level3,n_level4,pct_basis,status,counts_status
school,1408006,BRADLEY ELEMENTARY SCHOOL,ELA,ALL,2024,100.0,27.0,24.0,49.0,19.0,8.0,,,,,published_pct,,counts_not_published
school,1408006,BRADLEY ELEMENTARY SCHOOL,ELA,ALL,2025,91.0,16.5,40.7,42.9,12.1,4.4,,,,,published_pct,,counts_not_published
school,1408006,BRADLEY ELEMENTARY SCHOOL,ELA,ALL,2026,75.0,32.0,24.0,44.0,21.3,10.7,,,,,published_pct,,counts_suppressed
school,1408006,BRADLEY ELEMENTARY SCHOOL,ELA,03,2024,22.0,27.2,36.4,36.4,22.7,4.5,,,,,published_pct,,counts_not_published
school,1408006,BRADLEY ELEMENTARY SCHOOL,ELA,03,2025,21.0,9.6,42.9,47.6,4.8,4.8,,,,,published_pct,,counts_not_published
school,1408006,BRADLEY ELEMENTARY SCHOOL,ELA,03,2026,23.0,39.1,30.4,30.4,21.7,17.4,,,,,published_pct,,counts_suppressed
school,1408006,BRADLEY ELEMENTARY SCHOOL,ELA,04,2024,24.0,8.4,20.8,70.8,4.2,4.2,,,,,published_pct,,counts_not_published
school,1408006,BRADLEY ELEMENTARY SCHOOL,ELA,04,2025,21.0,19.0,38.1,42.9,19.0,0.0,,,,,published_pct,,counts_not_published
school,1408006,BRADLEY ELEMENTARY SCHOOL,ELA,04,2026,11.0,18.2,36.4,45.5,18.2,0.0,,,,,published_pct,,counts_suppressed
school,1408006,BRADLEY ELEMENTARY SCHOOL,ELA,05,2024,26.0,30.8,23.1,46.2,15.4,15.4,,,,,published_pct,,counts_not_published
school,1408006,BRADLEY ELEMENTARY SCHOOL,ELA,05,2025,29.0,13.7,51.7,34.5,10.3,3.4,,,,,published_pct,,counts_not_published
school,1408006,BRADLEY ELEMENTARY SCHOOL,ELA,05,2026,19.0,42.1,26.3,31.6,31.6,10.5,,,,,published_pct,,counts_suppressed
school,1408006,BRADLEY ELEMENTARY SCHOOL,ELA,06,2024,28.0,39.2,17.9,42.9,32.1,7.1,,,,,published_pct,,counts_not_published
school,1408006,BRADLEY ELEMENTARY SCHOOL,ELA,06,2025,20.0,25.0,25.0,50.0,15.0,10.0,,,,,published_pct,,counts_not_published
school,1408006,BRADLEY ELEMENTARY SCHOOL,ELA,06,2026,22.0,22.7,9.1,68.2,13.6,9.1,,,,,published_pct,,counts_suppressed
school,1408006,BRADLEY ELEMENTARY SCHOOL,Reading,ALL,2024,100.0,23.0,28.0,49.0,14.0,9.0,,,,,published_pct,,counts_not_published
school,1408006,BRADLEY ELEMENTARY SCHOOL,Reading,ALL,2025,91.0,17.6,41.8,40.7,12.1,5.5,,,,,published_pct,,counts_not_published
school,1408006,BRADLEY ELEMENTARY SCHOOL,Reading,ALL,2026,75.0,32.0,28.0,40.0,22.7,9.3,,,,,published_pct,,counts_suppressed
school,1408006,BRADLEY ELEMENTARY SCHOOL,Reading,03,2024,22.0,18.1,31.8,50.0,13.6,4.5,,,,,published_pct,,counts_not_published
school,1408006,BRADLEY ELEMENTARY SCHOOL,Reading,03,2025,21.0,9.6,52.4,38.1,4.8,4.8,,,,,published_pct,,counts_not_published
school,1408006,BRADLEY ELEMENTARY SCHOOL,Reading,03,2026,23.0,39.1,34.8,26.1,26.1,13.0,,,,,published_pct,,counts_suppressed
