entity_type,entity_id,entity_name,subject,grade,year,n_tested,pct_proficient,pct_level1,pct_level2,pct_level3,pct_level4,n_level1,n_level2,n_level3,n_level4,pct_basis,status,counts_status
school,4702012,BLYTHEVILLE MIDDLE SCHOOL,ELA,ALL,2024,188.0,8.5,49.5,42.0,6.9,1.6,,,,,published_pct,,counts_not_published
school,4702012,BLYTHEVILLE MIDDLE SCHOOL,ELA,ALL,2025,178.0,15.1,43.8,41.0,12.9,2.2,,,,,published_pct,,counts_not_published
school,4702012,BLYTHEVILLE MIDDLE SCHOOL,ELA,ALL,2026,364.0,13.1868,46.4286,40.3846,9.8901,3.2967,169,147,36,12,counts,,
school,4702012,BLYTHEVILLE MIDDLE SCHOOL,ELA,05,2024,,,,,,,,,,,,not_published,not_offered
school,4702012,BLYTHEVILLE MIDDLE SCHOOL,ELA,05,2025,,,,,,,,,,,,not_published,not_offered
school,4702012,BLYTHEVILLE MIDDLE SCHOOL,ELA,05,2026,87.0,11.5,50.6,37.9,11.5,0.0,,,,,published_pct,,counts_suppressed
school,4702012,BLYTHEVILLE MIDDLE SCHOOL,ELA,06,2024,,,,,,,,,,,,not_published,not_offered
school,4702012,BLYTHEVILLE MIDDLE SCHOOL,ELA,06,2025,,,,,,,,,,,,not_published,not_offered
school,4702012,BLYTHEVILLE MIDDLE SCHOOL,ELA,06,2026,94.0,12.8,51.1,36.2,8.5,4.3,,,,,published_pct,,counts_suppressed
school,4702012,BLYTHEVILLE MIDDLE SCHOOL,ELA,07,2024,88.0,6.8,47.7,45.5,5.7,1.1,,,,,published_pct,,counts_not_published
school,4702012,BLYTHEVILLE MIDDLE SCHOOL,ELA,07,2025,91.0,17.6,50.5,31.9,14.3,3.3,,,,,published_pct,,counts_not_published
school,4702012,BLYTHEVILLE MIDDLE SCHOOL,ELA,07,2026,110.0,12.7,42.7,44.5,10.0,2.7,,,,,published_pct,,counts_suppressed
school,4702012,BLYTHEVILLE MIDDLE SCHOOL,ELA,08,2024,100.0,10.0,51.0,39.0,8.0,2.0,,,,,published_pct,,counts_not_published
school,4702012,BLYTHEVILLE MIDDLE SCHOOL,ELA,08,2025,87.0,12.6,36.8,50.6,11.5,1.1,,,,,published_pct,,counts_not_published
school,4702012,BLYTHEVILLE MIDDLE SCHOOL,ELA,08,2026,73.0,16.4,41.1,42.5,9.6,6.8,,,,,published_pct,,counts_suppressed
